testLocation,ppt,MeanLLM,MeanSLM,stdLLM,stdSLM,nSettings,LogAxisRatio,AxisRatioNormed,EllipseAngleUnnormed,timestart,CL,testSeason,age,birthLocation,birthNumber,birthSeason
1,136o,0.69371739853026,1.14847925602211,0.00681737656047547,0.171055640702684,90,0.412451269644384,2.58494477751723,91.6897193831473,30-Nov-2022 07:58:48,0.760976097609761,3,28,0,1,3
0,136t,0.687825540815722,1.20362667612776,0.0081320733201736,0.217384827880377,64,0.172379391056931,1.4872342933862,90.8096258606749,06-Jul-2022 15:39:20,0.74017401740174,1,29.75,0,10,2
1,137o,0.694545891505102,1.04909366228689,0.00485734099035129,0.10589707638061,42,0.346999890843974,2.22330933184246,91.7451757252288,05-Dec-2022 09:14:56,0.773177317731773,3,21,0,2,4
0,137t,0.688392177196068,1.3073087477374,0.00743521095820916,0.238307019717128,37,0.382629909448546,2.41340334008159,91.2641596619249,06-Jul-2022 18:54:35,0.731173117311731,1,28.5833333333333,1,11,3
1,138o,0.701936697764434,0.947091713746974,0.00646362487970946,0.0843286734535481,37,0.470968104881141,2.95779523446877,93.4938336982507,05-Dec-2022 16:50:30,0.802580258025803,3,20,0,3,4
0,138t,0.694568989495056,1.18363661176652,0.00758808630974215,0.219180584683842,77,0.41601940934728,2.60627002596573,91.4749648304218,07-Jul-2022 12:02:28,0.75967596759676,1,32.9166666666667,0,7,1
1,139o,0.706419251981974,0.867354789761849,0.00709612768795415,0.127197109571818,36,0.547132838110139,3.52478667576652,92.7205034437008,06-Dec-2022 09:10:38,0.822282228222822,3,22,1,3,4
0,139t,0.685107582052211,1.18570451882609,0.00852318796802195,0.207401315102273,36,0.188366197713748,1.54300096514467,90.9629519506194,08-Jul-2022 08:43:09,0.734873487348735,1,22.5833333333333,1,1,3
1,140o,0.69197323547132,1.11760381464595,0.00774165554100578,0.0975165289959508,20,0.310231825176052,2.04282810959402,92.7988173812386,06-Dec-2022 15:19:40,0.75957595759576,3,24,0,3,4
0,140t,0.683185698259524,1.26949423928239,0.00465124873758947,0.140905662760238,31,0.335306820883142,2.16424698353755,91.2264106464075,08-Jul-2022 12:31:28,0.721472147214722,1,25.9166666666667,1,8,2
1,141o,0.697911508503312,1.04792399383591,0.00792538656134323,0.156487809448244,27,0.24915540632893,1.77482446388624,91.5058034315721,07-Dec-2022 09:14:41,0.781978197819782,3,20,0,7,1
0,141t,0.688333418802238,1.07251356229821,0.0153264147335976,0.317378968142573,195,-0.0198054256432462,0.955420541492541,89.8736151138305,29-Nov-2022 14:14:53,0.754675467546755,3,19,0,2,4
1,142o,0.69503727574586,0.954966396800795,0.0107961048620407,0.221520969466582,72,0.42398763599608,2.65452998863131,92.0995522796868,08-Dec-2022 11:26:29,0.783978397839784,3,23,0,1,3
0,142t,0.69644844427571,1.17319884785456,0.00766681733703147,0.195369633799505,86,0.249089028391132,1.77455321893562,91.1657542154404,30-Nov-2022 10:01:14,0.765576557655766,3,26,1,5,1
1,143o,0.695358251048275,1.09852458289645,0.00718382390007563,0.128862529060567,38,0.419883677405452,2.62956358822676,92.3888656495587,09-Dec-2022 12:05:00,0.77027702770277,3,22,0,1,3
0,143t,0.698905704422448,1.14145131399124,0.00562690831537725,0.135073002230214,33,0.31179806518377,2.05020866734004,91.4706798590934,01-Dec-2022 13:01:12,0.775177517751775,3,21.8333333333333,0,2,4
1,144o,0.695862837500217,1.13064277138286,0.00856284581982164,0.224739661284801,90,0.244620043499227,1.75638631050217,91.1152585395537,09-Dec-2022 16:06:47,0.768376837683768,3,27,0,8,2
0,144t,0.688366930909916,1.24122183186448,0.0104616382465648,0.260905153996183,76,0.0394708587512195,1.09514306857683,90.2085593272739,02-Dec-2022 11:48:19,0.737773777377738,3,20,0,2,4
1,145o,0.691850351536608,1.04380035522905,0.00708710554096714,0.250570662602714,25,0.277599473208285,1.8949574961914,90.9149794720817,10-Dec-2022 13:51:09,0.766676667666767,3,20,0,10,2
0,145t,0.686908886366586,1.17987552547198,0.00426918143503387,0.193654645548408,43,0.0992827142249341,1.25684787218121,90.2839559023418,02-Dec-2022 14:13:07,0.74017401740174,3,19.5833333333333,0,5,1
1,146o,0.694867291666451,0.908729199915592,0.00789198214879189,0.119885847424943,42,0.561351587862288,3.642097668222,93.2431068148802,11-Dec-2022 14:49:39,0.788178817881788,3,22,0,8,2
0,146t,0.687329903699009,1.23050472282553,0.00786938014400371,0.270229083047775,62,0.369466714093799,2.34135201857114,91.1540515890619,05-Dec-2022 12:07:44,0.736173617361736,3,20.3333333333333,0,9,2
1,147o,0.698619944626614,1.03469462063409,0.00523890102663762,0.169961267729681,21,0.366025452129783,2.32287292594943,91.214245964452,12-Dec-2022 07:12:04,0.785178517851785,3,41,0,5,1
0,147t,0.692262266932611,0.952211304995395,0.0122710187299464,0.165663720794836,17,0.301060775489136,2.00014175135626,92.5538577327942,05-Dec-2022 15:17:07,0.776977697769777,3,19.0833333333333,0,10,2
1,148o,0.690836057100744,1.28583448535654,0.00527532528161759,0.20866957092461,9,0.300979787734624,1.99976879730533,90.8692701759958,12-Dec-2022 13:08:50,0.73967396739674,3,38,1,3,4
0,148t,0.691317996006856,1.04049455028588,0.00654711975534996,0.182120978148058,19,0.337798188558123,2.17669805180142,91.3425664729282,06-Dec-2022 09:50:55,0.765676567656766,3,19.5833333333333,0,4,4
1,149o,0.690972509240197,1.08637617054017,0.0101503175301107,0.183838417261806,38,0.580623251080702,3.8073539349063,92.7550874588596,13-Dec-2022 12:01:30,0.76017601760176,3,26,0,11,3
0,149t,0.686699565475062,1.23213238583614,0.01257146226278,0.192050265429387,17,0.22805133875594,1.69064077361169,91.8117348768222,08-Dec-2022 14:05:57,0.734373437343734,3,26,0,11,3
1,150o,0.693144458489538,1.08367283862155,0.00728646723302127,0.133886558762749,30,0.285076779223386,1.92786571178452,91.7989564499533,14-Dec-2022 10:08:56,0.766076607660766,3,32,0,6,1
0,150t,0.69152232932004,1.30470769992,0.00458210847261669,0.151739897374687,34,0.353813615285826,2.25846630375423,91.1633834185854,12-Dec-2022 10:42:06,0.73957395739574,3,22.0833333333333,0,10,2
1,151o,0.689452723898222,1.07555557555401,0.0128893850914971,0.217710463460886,99,0.262998509628392,1.83230813441495,91.839099265695,14-Dec-2022 18:15:01,0.757275727572757,3,23,0,6,1
0,151t,0.691031772584607,1.14083837660572,0.00711900091780496,0.178559687309849,46,0.365470017139936,2.31990401830629,91.5693816032483,14-Dec-2022 12:30:02,0.754775477547755,3,22,0,12,3
1,152o,0.698836535902978,1.11415162060168,0.00626118734232875,0.119921363347466,36,0.346137506824316,2.21889885892999,91.9836685692329,15-Dec-2022 11:13:58,0.777677767776778,3,22,0,6,1
0,152t,0.695400688361022,1.12763712947051,0.0134258444585973,0.22525892257413,10,0.166971374114867,1.4688294587091,91.25550291938,03-Jan-2023 16:49:05,0.767476747674767,3,23.8333333333333,1,2,4
1,153o,0.695727703608932,1.14020370244539,0.00752292612124426,0.150402492714702,26,0.377961520794341,2.38759972827693,92.012184446525,19-Dec-2022 11:08:14,0.767076707670767,3,23,0,2,4
0,153t,0.690990464887422,1.10812842925781,0.00597526214446897,0.154378899555673,22,0.498278301085374,3.149766075209,91.8118178886615,04-Jan-2023 18:19:22,0.757975797579758,3,21.5,0,2,4
1,154o,0.694054782697661,1.08456901245553,0.00804804517294532,0.223971935772646,75,0.430854805828336,2.69683766972495,91.5615693543854,20-Dec-2022 13:34:59,0.768276827682768,3,28,0,10,2
0,154t,0.689357324474407,1.03309196043201,0.00632465256224956,0.152586535526714,18,0.0900105782355038,1.23029873718734,90.4860719817563,05-Jan-2023 09:07:13,0.761376137613761,3,19.3333333333333,0,8,2
1,155o,0.705441411096218,1.03505782342827,0.00541839472467142,0.127116534605056,16,0.334118950947909,2.1583354848085,91.5802953199167,21-Dec-2022 11:59:49,0.802880288028803,3,19,0,3,4
0,155t,0.685463001579955,1.16768825004857,0.00893285473959463,0.212448651025326,30,0.352390650867601,2.251078556034,91.6161401581449,09-Jan-2023 11:14:45,0.737673767376738,3,24.5,1,7,1
1,156o,0.694546171018511,1.08775377510353,0.00853726693056507,0.191879524739851,39,0.494187632598853,3.12023736035374,92.074828416316,23-Dec-2022 14:04:15,0.769276927692769,3,20,0,10,2
0,156t,0.687480814860512,1.18689640046379,0.00456204199239325,0.134349876620613,29,0.601543027954765,3.99524142412542,91.7160827377799,09-Jan-2023 14:39:43,0.740974097409741,3,25.9166666666667,1,2,4
1,157o,0.692863304454168,1.13886468546513,0.010713096839428,0.227526515154494,181,0.29642987469874,1.97892745906394,91.602143507024,03-Jan-2023 14:33:35,0.75977597759776,3,36,0,8,2
0,157t,0.683712552746701,1.32629647022905,0.00552026156422946,0.181137383008592,43,0.378791550437827,2.39216730544476,91.2270216863946,09-Jan-2023 17:49:08,0.717071707170717,3,23.75,1,9,2
1,158o,0.694543048923931,1.17192165719572,0.00725449780591619,0.213098945662815,55,0.48839351917154,3.0788853642424,91.5784924097147,06-Jan-2023 12:14:11,0.760776077607761,3,29,0,4,4
0,158t,0.689801954541578,1.11334034089683,0.00949277255951849,0.197560397879506,86,0.418089798803399,2.61872442428443,92.0535578166344,12-Jan-2023 08:52:32,0.754375437543754,3,24.5,1,7,1
0,159t,0.689928154758884,1.17403688889298,0.00661655313218694,0.214437384688286,33,0.139103870907107,1.37753889768276,90.5481046664302,12-Jan-2023 12:31:51,0.748574857485749,3,19,1,5,1
0,160t,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,3,21.6666666666667,1,5,1
0,161t,0.688788954380125,1.37033040011919,0.0178572358119155,0.286465644114312,17,0.416061003501481,2.6065196510318,92.6578085767516,13-Jan-2023 09:08:20,0.725872587258726,3,26.9166666666667,1,2,4
0,162t,0.691248527172071,1.07082165375455,0.00594773580958823,0.113976213468253,48,0.176508105849383,1.5014404289893,91.1549356361545,13-Jan-2023 13:45:20,0.762376237623762,3,22.75,1,4,4
0,163t,0.689827583633395,1.21215917986654,0.0043173606141156,0.140102858646519,69,0.396935714859827,2.49422549935623,91.2769645893164,13-Jan-2023 15:45:40,0.744474447444744,3,19.5,1,7,1
0,164t,0.682910130083671,1.39451745803467,0.0096605970420183,0.289219513365474,38,0.240576397336091,1.74010877603012,90.9642640657643,14-Jan-2023 13:15:56,0.708170817081708,3,23.8333333333333,1,3,4
0,165t,0.687037793727648,1.13262468709878,0.0158527289342499,0.319088542383718,102,0.0906635203476223,1.23214982686327,90.5871249941921,14-Jan-2023 15:40:20,0.745274527452745,3,20.4166666666667,1,8,2
